model,test_set,regime_class,depth_level,rmse_T,rmse_S,r_T,r_S,n_profiles
oceanembed_lp30,spatial,well_mixed,700.0,0.19682633876800537,0.0330805778503418,-0.05775405828788435,0.2047167645192559,220
oceanembed_lp30,spatial,well_mixed,1000.0,0.1883213073015213,0.026084214448928833,0.08548037086945601,0.22078255232446015,220
oceanembed_lp30,spatial,well_mixed,1500.0,0.17833298444747925,0.016948917880654335,0.13241683351493752,0.13395564994111123,220
oceanembed_lp30,spatial,well_mixed,2000.0,0.08171550929546356,0.011928252875804901,-0.018121357688632368,-0.04011517491131975,220
oceanembed_lp30,spatial,well_mixed,-1.0,0.9490110874176025,0.35752955079078674,0.9946811057498349,0.9224203053241954,220
oceanembed_lp30,spatial,barrier_layer_stratified,0.0,0.6014126539230347,0.9166268706321716,0.8377453000635678,0.5330786364016139,789
oceanembed_lp30,spatial,barrier_layer_stratified,10.0,0.556641697883606,0.9038145542144775,0.8493137896369306,0.5369884536059136,789
oceanembed_lp30,spatial,barrier_layer_stratified,20.0,0.5422622561454773,0.7689604759216309,0.813023913412927,0.5377401300085028,789
oceanembed_lp30,spatial,barrier_layer_stratified,30.0,0.6605836153030396,0.7057478427886963,0.6523093631159304,0.47450068889028096,789
oceanembed_lp30,spatial,barrier_layer_stratified,50.0,1.0446628332138062,0.6434378027915955,0.310409485642916,0.39959235950131544,789
oceanembed_lp30,spatial,barrier_layer_stratified,75.0,1.642046332359314,0.46845561265945435,0.479922828758979,0.37845539208550616,789
oceanembed_lp30,spatial,barrier_layer_stratified,100.0,1.9393669366836548,0.2526000738143921,0.5370962932569019,0.23246235503838095,789
oceanembed_lp30,spatial,barrier_layer_stratified,125.0,1.8060187101364136,0.14829665422439575,0.4818483866157082,0.08655960533575591,789
oceanembed_lp30,spatial,barrier_layer_stratified,150.0,1.5990891456604004,0.11064086109399796,0.3622953282765075,0.08116765654372655,789
oceanembed_lp30,spatial,barrier_layer_stratified,200.0,1.0505391359329224,0.07239273190498352,0.22396254641135155,0.1504706639727922,789
oceanembed_lp30,spatial,barrier_layer_stratified,250.0,0.6480936408042908,0.05375993251800537,0.1738271571976418,0.09815851829669693,789
oceanembed_lp30,spatial,barrier_layer_stratified,300.0,0.4656406044960022,0.04620197042822838,0.12083596142122004,0.08480309190502783,789
oceanembed_lp30,spatial,barrier_layer_stratified,400.0,0.28833508491516113,0.038933537900447845,0.1009544965528849,0.10637038546321177,789
oceanembed_lp30,spatial,barrier_layer_stratified,500.0,0.2621275782585144,0.04140221327543259,0.12639038256241877,0.1673332081166155,789
oceanembed_lp30,spatial,barrier_layer_stratified,700.0,0.22875308990478516,0.041904255747795105,0.11059935412077457,0.17190623510013503,789
oceanembed_lp30,spatial,barrier_layer_stratified,1000.0,0.21010813117027283,0.03234374523162842,-0.017781077563863316,0.18340258843450077,789
oceanembed_lp30,spatial,barrier_layer_stratified,1500.0,0.17183862626552582,0.024730484932661057,-0.13011229594068066,0.13552117569131297,789
oceanembed_lp30,spatial,barrier_layer_stratified,2000.0,0.10398930311203003,0.03532114252448082,-0.3231793180178725,0.09184471675549276,789
oceanembed_lp30,spatial,barrier_layer_stratified,-1.0,0.9861210584640503,0.44994163513183594,0.9938097987370794,0.920709696818674,789
oceanembed_lp30,spatial,upwelling,0.0,0.3662552833557129,0.3865387439727783,0.4994256028857558,0.33070817172037253,35
oceanembed_lp30,spatial,upwelling,10.0,0.34872666001319885,0.3767031133174896,0.5125128412589973,0.3537863358418821,35
oceanembed_lp30,spatial,upwelling,20.0,0.3419282138347626,0.36829352378845215,0.49669334996415476,0.3292345113690327,35
oceanembed_lp30,spatial,upwelling,30.0,0.45191144943237305,0.3608030378818512,0.4584488391569988,0.3329777240395015,35
oceanembed_lp30,spatial,upwelling,50.0,1.0443257093429565,0.3504141867160797,0.4622368484469061,0.2351530049757453,35
oceanembed_lp30,spatial,upwelling,75.0,1.8872339725494385,0.23100799322128296,0.4090500175600522,0.3041174063368055,35
oceanembed_lp30,spatial,upwelling,100.0,2.11533260345459,0.19108299911022186,0.5082416490722584,-0.22032325978045267,35
oceanembed_lp30,spatial,upwelling,125.0,2.0526695251464844,0.1466270387172699,0.5343947533367698,-0.3677655195924468,35
oceanembed_lp30,spatial,upwelling,150.0,1.6466299295425415,0.09133782982826233,0.3613223886802558,0.047781640537588904,35
oceanembed_lp30,spatial,upwelling,200.0,1.2621548175811768,0.05126149579882622,0.03592588875921252,0.23091956108066863,35
oceanembed_lp30,spatial,upwelling,250.0,0.7710122466087341,0.03671148791909218,-0.01731752933356625,0.340236708464884,35
oceanembed_lp30,spatial,upwelling,300.0,0.41897064447402954,0.019827229902148247,0.0752601770042907,0.4179780931776874,35
oceanembed_lp30,spatial,upwelling,400.0,0.24327585101127625,0.02536994032561779,0.10196634165216234,0.44501448334605725,35
oceanembed_lp30,spatial,upwelling,500.0,0.18558283150196075,0.02743792161345482,0.2549958563132588,0.5508501167928155,35
oceanembed_lp30,spatial,upwelling,700.0,0.159964457154274,0.022574078291654587,0.22484431269943156,0.36529871187330626,35
oceanembed_lp30,spatial,upwelling,1000.0,0.13537147641181946,0.018194224685430527,0.4187964946305284,0.44165897642462204,35
oceanembed_lp30,spatial,upwelling,1500.0,0.15201935172080994,0.010488982312381268,0.4461186175979381,0.6233852567847142,35
oceanembed_lp30,spatial,upwelling,2000.0,0.11288535594940186,0.010712512768805027,-0.3452187396087407,-0.24815292133344846,35
oceanembed_lp30,spatial,upwelling,-1.0,1.0518417358398438,0.21581041812896729,0.9931629830450495,0.8997789995222893,35
oceanembed_lp30,spatial,all,0.0,0.575666069984436,0.8618139028549194,0.8537294618305057,0.5698555295393123,1044
oceanembed_lp30,spatial,all,10.0,0.5441942811012268,0.8477058410644531,0.8560425281313608,0.578152726809956,1044
oceanembed_lp30,spatial,all,20.0,0.5573594570159912,0.7271324992179871,0.8081610012300807,0.5796666865347049,1044
oceanembed_lp30,spatial,all,30.0,0.6807199716567993,0.6659685969352722,0.628299126070877,0.5169595024355046,1044
oceanembed_lp30,spatial,all,50.0,0.9957150220870972,0.6104087829589844,0.28694135793890313,0.4448809782071758,1044
oceanembed_lp30,spatial,all,75.0,1.5900434255599976,0.4636010527610779,0.5004902882923831,0.4220565249959322,1044
oceanembed_lp30,spatial,all,100.0,1.9902722835540771,0.2558380663394928,0.5369708605594424,0.22900799555815823,1044
oceanembed_lp30,spatial,all,125.0,1.8137074708938599,0.14860203862190247,0.49189932890061,0.05206128609832116,1044
oceanembed_lp30,spatial,all,150.0,1.5858619213104248,0.10590745508670807,0.3946416792640596,0.08983035808065316,1044
oceanembed_lp30,spatial,all,200.0,1.0366859436035156,0.06782859563827515,0.23526750980730501,0.1930177002507076,1044
oceanembed_lp30,spatial,all,250.0,0.62763512134552,0.04921257123351097,0.17707405965530734,0.14887016634236258,1044
oceanembed_lp30,spatial,all,300.0,0.44733327627182007,0.04193691536784172,0.11140555307031531,0.10761785063662906,1044
oceanembed_lp30,spatial,all,400.0,0.27625662088394165,0.036417633295059204,0.07185646074826751,0.08840887432969997,1044
oceanembed_lp30,spatial,all,500.0,0.25001412630081177,0.039071060717105865,0.07165174636436983,0.13977428682910595,1044
oceanembed_lp30,spatial,all,700.0,0.22034937143325806,0.03967440873384476,0.06352394940188515,0.1683735860903139,1044
oceanembed_lp30,spatial,all,1000.0,0.2035403847694397,0.030730625614523888,-0.012442281083596032,0.1886010715798531,1044
oceanembed_lp30,spatial,all,1500.0,0.17260245978832245,0.022935599088668823,-0.040071480397681485,0.14807856639168543,1044
oceanembed_lp30,spatial,all,2000.0,0.09976804256439209,0.03101147897541523,-0.246162418243078,0.09179846929925921,1044
oceanembed_lp30,spatial,all,-1.0,0.9807001948356628,0.42597582936286926,0.9938984910234901,0.9200434929340024,1044
oceanembed_lp30,temporal,well_mixed,0.0,0.7042691111564636,0.248642235994339,0.8456285826445171,0.9630608409596662,504
oceanembed_lp30,temporal,well_mixed,10.0,0.872848629951477,0.2695232033729553,0.7892514926528784,0.9563431352641519,504
oceanembed_lp30,temporal,well_mixed,20.0,1.4524339437484741,0.29323479533195496,0.5805846305190796,0.944101927257482,504
oceanembed_lp30,temporal,well_mixed,30.0,1.6842595338821411,0.26947781443595886,0.698712115736993,0.9484018443224203,504
oceanembed_lp30,temporal,well_mixed,50.0,1.2121533155441284,0.2730756998062134,0.8976410945157887,0.9448990708297234,504
oceanembed_lp30,temporal,well_mixed,75.0,1.3845505714416504,0.2797052562236786,0.8808291766545564,0.9308750009807181,504
oceanembed_lp30,temporal,well_mixed,100.0,1.9708372354507446,0.26381510496139526,0.7043120388640792,0.9195778921052906,504
oceanembed_lp30,temporal,well_mixed,125.0,1.661560297012329,0.2488565593957901,0.6707375416154042,0.9183050968979128,504
oceanembed_lp30,temporal,well_mixed,150.0,1.3648157119750977,0.26421865820884705,0.8411445140457596,0.9073923598550799,504
oceanembed_lp30,temporal,well_mixed,200.0,1.1929761171340942,0.2913143038749695,0.90304575139796,0.9075111395721049,504
oceanembed_lp30,temporal,well_mixed,250.0,1.1548727750778198,0.24842692911624908,0.8953977706909644,0.9244404360653437,504
oceanembed_lp30,temporal,well_mixed,300.0,1.1189656257629395,0.22943733632564545,0.8798393240004707,0.9244932379859581,504
oceanembed_lp30,temporal,well_mixed,400.0,0.7013947367668152,0.15715019404888153,0.9273426013435726,0.9493787747723689,504
oceanembed_lp30,temporal,well_mixed,500.0,0.5011678338050842,0.11233224719762802,0.9495267801179136,0.9617867011929806,504
oceanembed_lp30,temporal,well_mixed,700.0,0.40616416931152344,0.08591466397047043,0.950041224413393,0.9598263082708777,504
oceanembed_lp30,temporal,well_mixed,1000.0,0.32782578468322754,0.0739699974656105,0.9591681094155375,0.9476758339058579,504
oceanembed_lp30,temporal,well_mixed,1500.0,0.1917547583580017,0.03977660462260246,0.9478302910646799,0.9264313146405943,504
oceanembed_lp30,temporal,well_mixed,2000.0,0.10841183364391327,0.014761528000235558,0.8693125626909539,0.8888622726952041,504
oceanembed_lp30,temporal,well_mixed,-1.0,1.1871787309646606,0.23370325565338135,0.98766193695621,0.9472800999878409,504
oceanembed_lp30,temporal,barrier_layer_stratified,0.0,0.4679481089115143,0.30670449137687683,0.9066809523397993,0.9545111453021192,82
oceanembed_lp30,temporal,barrier_layer_stratified,10.0,0.4366353154182434,0.3095454275608063,0.9114410057572849,0.9541455456964565,82
oceanembed_lp30,temporal,barrier_layer_stratified,20.0,0.5246244072914124,0.3204132318496704,0.89690685693282,0.9523468325619832,82
oceanembed_lp30,temporal,barrier_layer_stratified,30.0,0.9770132303237915,0.3551899194717407,0.7845394795110243,0.9454511602068651,82
oceanembed_lp30,temporal,barrier_layer_stratified,50.0,1.6727365255355835,0.326718807220459,0.6707579584500692,0.90441371784541,82
oceanembed_lp30,temporal,barrier_layer_stratified,75.0,1.725733757019043,0.24606356024742126,0.6374352036098121,0.9228167669955245,82
oceanembed_lp30,temporal,barrier_layer_stratified,100.0,2.175178289413452,0.2227795422077179,0.5432020064269482,0.9421824207732092,82
oceanembed_lp30,temporal,barrier_layer_stratified,125.0,1.591394066810608,0.158344104886055,0.7109061435042295,0.9732021500859942,82
oceanembed_lp30,temporal,barrier_layer_stratified,150.0,1.3464616537094116,0.18063512444496155,0.814055462853538,0.9760098577546269,82
oceanembed_lp30,temporal,barrier_layer_stratified,200.0,0.8616650700569153,0.1835208237171173,0.9290309271764943,0.9749342691142728,82
oceanembed_lp30,temporal,barrier_layer_stratified,250.0,0.7263666987419128,0.14873412251472473,0.9506514093779589,0.9856683417298806,82
oceanembed_lp30,temporal,barrier_layer_stratified,300.0,0.7087594270706177,0.1265440434217453,0.9390746208489852,0.9781856366651158,82
oceanembed_lp30,temporal,barrier_layer_stratified,400.0,0.4577103555202484,0.09926939755678177,0.9608986430399825,0.9780412158485841,82
oceanembed_lp30,temporal,barrier_layer_stratified,500.0,0.3873661756515503,0.08041098713874817,0.9654015916545418,0.9811316809945407,82
oceanembed_lp30,temporal,barrier_layer_stratified,700.0,0.3587297201156616,0.06265843659639359,0.9678629685780481,0.9841985031006408,82
oceanembed_lp30,temporal,barrier_layer_stratified,1000.0,0.2974405884742737,0.05567512288689613,0.9651004882195867,0.9723555030663108,82
oceanembed_lp30,temporal,barrier_layer_stratified,1500.0,0.1593424528837204,0.024120153859257698,0.9531107733815282,0.9741576370208916,82
oceanembed_lp30,temporal,barrier_layer_stratified,2000.0,0.1174742802977562,0.017728552222251892,0.8281347767837265,0.9090010383216734,82
oceanembed_lp30,temporal,barrier_layer_stratified,-1.0,1.0490083694458008,0.21453672647476196,0.9922163153953397,0.9533846400857359,82
oceanembed_lp30,temporal,upwelling,0.0,0.7883226275444031,0.31102004647254944,0.8997769882459578,0.9532673205362281,50
oceanembed_lp30,temporal,upwelling,10.0,0.792677104473114,0.30405867099761963,0.8920563521734726,0.9546644304232882,50
oceanembed_lp30,temporal,upwelling,20.0,0.8864328861236572,0.272188276052475,0.8539007254863129,0.9604468722540077,50
oceanembed_lp30,temporal,upwelling,30.0,0.985783576965332,0.26205912232398987,0.8431643711386839,0.9566825568535513,50
oceanembed_lp30,temporal,upwelling,50.0,1.4426454305648804,0.2252824753522873,0.7820232672126094,0.9595008986798078,50
oceanembed_lp30,temporal,upwelling,75.0,2.1648898124694824,0.22847279906272888,0.7015901898679892,0.9502366452876174,50
oceanembed_lp30,temporal,upwelling,100.0,2.454554319381714,0.21918676793575287,0.7080222645459241,0.9453248156468675,50
oceanembed_lp30,temporal,upwelling,125.0,2.2734973430633545,0.15789183974266052,0.7012075251453611,0.9495674685890686,50
oceanembed_lp30,temporal,upwelling,150.0,2.4901089668273926,0.15237104892730713,0.6703935731688144,0.9445659898653089,50
oceanembed_lp30,temporal,upwelling,200.0,2.068000316619873,0.12630395591259003,0.651240996330828,0.9518771532577167,50
oceanembed_lp30,temporal,upwelling,250.0,1.0138030052185059,0.1323097050189972,0.7886392530579599,0.9184149959818786,50
oceanembed_lp30,temporal,upwelling,300.0,0.6526264548301697,0.12227192521095276,0.870557923107043,0.9176991942915511,50
oceanembed_lp30,temporal,upwelling,400.0,0.41419467329978943,0.10870826244354248,0.9291592004332773,0.9344056941782299,50
oceanembed_lp30,temporal,upwelling,500.0,0.35647788643836975,0.09691781550645828,0.9558230317972448,0.9498962233009202,50
oceanembed_lp30,temporal,upwelling,700.0,0.3487785756587982,0.06791732460260391,0.9700924358320131,0.9717850079217246,50
oceanembed_lp30,temporal,upwelling,1000.0,0.3268785774707794,0.05289669334888458,0.9578720134075343,0.9727135128679537,50
oceanembed_lp30,temporal,upwelling,1500.0,0.21170511841773987,0.022291596978902817,0.9017987779134553,0.9623031540111713,50
oceanembed_lp30,temporal,upwelling,2000.0,0.11941754817962646,0.012942942790687084,0.6857573643905062,0.8496452983353725,50
oceanembed_lp30,temporal,upwelling,-1.0,1.397216558456421,0.18838351964950562,0.9851941521026254,0.9529211449418414,50
oceanembed_lp30,temporal,all,0.0,0.6856687664985657,0.262154221534729,0.8598496099399605,0.9650151303265633,636
oceanembed_lp30,temporal,all,10.0,0.8232375979423523,0.2778274714946747,0.8132722192768881,0.9605152182037162,636
oceanembed_lp30,temporal,all,20.0,1.3300338983535767,0.29529884457588196,0.6363869820351226,0.9522294813422881,636
oceanembed_lp30,temporal,all,30.0,1.564430594444275,0.2814452648162842,0.722492282168843,0.9529026768439841,636
oceanembed_lp30,temporal,all,50.0,1.2995139360427856,0.27721142768859863,0.8715758291864514,0.9452500258492311,636
oceanembed_lp30,temporal,all,75.0,1.5071654319763184,0.2718597948551178,0.8459384700072423,0.9366004874608359,636
oceanembed_lp30,temporal,all,100.0,2.0400290489196777,0.2555960416793823,0.6954085326620953,0.9308993797674203,636
oceanembed_lp30,temporal,all,125.0,1.7089948654174805,0.23295670747756958,0.6916858969994637,0.9332735107047871,636
oceanembed_lp30,temporal,all,150.0,1.4823418855667114,0.24769830703735352,0.8186841157031268,0.9242475527217743,636
oceanembed_lp30,temporal,all,200.0,1.2489004135131836,0.2699023187160492,0.8945357505130975,0.9238305939345147,636
oceanembed_lp30,temporal,all,250.0,1.0980644226074219,0.23051118850708008,0.906383054071011,0.9376592980916391,636
oceanembed_lp30,temporal,all,300.0,1.044255256652832,0.21202799677848816,0.8968798413893875,0.9377644243596422,636
oceanembed_lp30,temporal,all,400.0,0.6560097932815552,0.14754709601402283,0.9383516355275537,0.956883446452849,636
oceanembed_lp30,temporal,all,500.0,0.4778282940387726,0.10757088661193848,0.9563084451278479,0.9670237131019096,636
oceanembed_lp30,temporal,all,700.0,0.3959242105484009,0.08188876509666443,0.9583870256257656,0.9679470279335852,636
oceanembed_lp30,temporal,all,1000.0,0.3228440582752228,0.06916497647762299,0.9608060413433624,0.9566582374882469,636
oceanembed_lp30,temporal,all,1500.0,0.18899694085121155,0.035833731293678284,0.9455533828293903,0.9406985632065842,636
oceanembed_lp30,temporal,all,2000.0,0.11126281321048737,0.01523950882256031,0.849917038818176,0.8998342295808301,636
oceanembed_lp30,temporal,all,-1.0,1.188422441482544,0.22784151136875153,0.9881551204797474,0.9526433745939555,636
